secs,&nbsp;4 20:22+497&gt;20
18042.5,4.08
18043,4.08
18043.5,4.06
18044,4.02
18044.5,4.03
18045,4.02
18045.5,4.01
18046,4.01
18046.5,4.04
18047,4.02
18047.5,4.00
18048,3.99
18048.5,3.99
18049,4.01
18049.5,4.02
18050,4.03
18050.5,4.03
18051,4.04
18051.5,4.04
18052,4.00
18052.5,4.00
18053,4.03
18053.5,4.01
18054,4.00
18054.5,4.01
18055,4.02
18055.5,4.03
18056,4.02
18056.5,4.07
18057,4.05
18057.5,4.05
18058,4.05
18058.5,4.02
18059,4.03
18059.5,4.01
18060,4.00
18060.5,4.00
18061,4.03
18061.5,4.04
18062,4.06
18062.5,4.08
18063,4.04
18063.5,4.01
18064,4.01
18064.5,4.04
18065,4.07
18065.5,4.06
18066,4.06
18066.5,4.07
18067,4.07
18067.5,4.08
18068,4.08
18068.5,4.06
18069,4.09
18069.5,4.12
18070,4.09
18070.5,4.05
18071,4.08
18071.5,4.09
18072,4.09
18072.5,4.08
18073,4.09
18073.5,4.07
18074,4.09
18074.5,4.10
18075,4.10
18075.5,4.09
18076,4.07
18076.5,4.09
18077,4.10
18077.5,4.12
18078,4.14
18078.5,4.15
18079,4.14
18079.5,4.14
18080,4.13
18080.5,4.14
18081,4.19
18081.5,4.20
18082,4.21
18082.5,4.20
18083,4.24
18083.5,4.24
18084,4.19
18084.5,4.22
18085,4.22
18085.5,4.18
18086,4.19
18086.5,4.18
18087,4.19
18087.5,4.20
18088,4.23
18088.5,4.22
18089,4.23
18089.5,4.22
18090,4.22
18090.5,4.16
18091,4.22
18091.5,4.23
18092,4.24
18092.5,4.23
18093,4.22
18093.5,4.21
18094,4.22
18094.5,4.27
18095,4.30
18095.5,4.38
18096,4.39
18096.5,4.36
18097,4.33
18097.5,4.31
18098,4.31
18098.5,4.27
18099,4.26
18099.5,4.26
18100,4.34
18100.5,4.25
18101,4.20
18101.5,4.18
18102,4.17
18102.5,4.17
18103,4.13
18103.5,4.15
18104,4.17
18104.5,4.16
18105,4.15
18105.5,4.14
18106,4.10
18106.5,4.09
18107,4.11
18107.5,4.13
18108,4.10
18108.5,4.09
18109,4.09
18109.5,4.13
18110,4.13
18110.5,4.13
18111,4.17
18111.5,4.17
18112,4.16
18112.5,4.13
18113,4.17
18113.5,4.18
18114,4.17
18114.5,4.18
18115,4.19
18115.5,4.21
18116,4.22
18116.5,4.21
18117,4.24
18117.5,4.25
18118,4.24
18118.5,4.24
18119,4.22
18119.5,4.23
18120,4.24
18120.5,4.22
18121,4.25
18121.5,4.26
18122,4.26
18122.5,4.26
18123,4.23
18123.5,4.24
18124,4.24
18124.5,4.27
18125,4.28
18125.5,4.28
18126,4.29
18126.5,4.32
18127,4.31
18127.5,4.33
18128,4.33
18128.5,4.32
18129,4.33
18129.5,4.30
18130,4.29
18130.5,4.31
18131,4.30
18131.5,4.30
18132,4.31
18132.5,4.28
18133,4.28
18133.5,4.28
18134,4.25
18134.5,4.24
18135,4.25
18135.5,4.26
18136,4.25
18136.5,4.26
18137,4.27
18137.5,4.27
18138,4.25
18138.5,4.26
18139,4.25
18139.5,4.28
18140,4.26
18140.5,4.26
18141,4.26
18141.5,4.26
18142,4.27
18142.5,4.27
18143,4.24
18143.5,4.23
18144,4.21
18144.5,4.21
18145,4.24
18145.5,4.25
18146,4.21
18146.5,4.22
18147,4.20
18147.5,4.20
18148,4.18
18148.5,4.17
18149,4.19
18149.5,4.16
18150,4.22
18150.5,4.24
18151,4.27
18151.5,4.24
18152,4.25
18152.5,4.27
18153,4.28
18153.5,4.27
18154,4.28
18154.5,4.27
18155,4.28
18155.5,4.29
18156,4.31
18156.5,4.32
18157,4.31
18157.5,4.30
18158,4.30
18158.5,4.32
18159,4.30
18159.5,4.28
18160,4.31
18160.5,4.34
18161,4.32
18161.5,4.33
18162,4.32
18162.5,4.35
18163,4.37
18163.5,4.38
18164,4.36
18164.5,4.37
18165,4.36
18165.5,4.36
18166,4.35
18166.5,4.38
18167,4.37
18167.5,4.39
18168,4.37
18168.5,4.36
18169,4.35
18169.5,4.35
18170,4.36
18170.5,4.40
18171,4.44
18171.5,4.45
18172,4.45
18172.5,4.43
18173,4.47
18173.5,4.48
18174,4.50
18174.5,4.51
18175,4.49
18175.5,4.50
18176,4.47
18176.5,4.45
18177,4.47
18177.5,4.44
18178,4.44
18178.5,4.46
18179,4.44
18179.5,4.39
18180,4.39
18180.5,4.40
18181,4.39
18181.5,4.35
18182,4.37
18182.5,4.39
18183,4.40
18183.5,4.40
18184,4.39
18184.5,4.36
18185,4.37
18185.5,4.37
18186,4.37
18186.5,4.39
18187,4.41
18187.5,4.37
18188,4.40
18188.5,4.37
18189,4.35
18189.5,4.39
18190,4.41
18190.5,4.39
18191,4.38
18191.5,4.40
18192,4.40
18192.5,4.34
18193,4.35
18193.5,4.38
18194,4.40
18194.5,4.39
18195,4.37
18195.5,4.38
18196,4.36
18196.5,4.39
18197,4.36
18197.5,4.40
18198,4.41
18198.5,4.42
18199,4.42
18199.5,4.43
18200,4.41
18200.5,4.42
18201,4.45
18201.5,4.44
18202,4.43
18202.5,4.42
18203,4.41
18203.5,4.41
18204,4.43
18204.5,4.45
18205,4.43
18205.5,4.45
18206,4.44
18206.5,4.43
18207,4.47
18207.5,4.48
18208,4.46
18208.5,4.46
18209,4.42
18209.5,4.44
18210,4.41
18210.5,4.40
18211,4.39
18211.5,4.38
18212,4.39
18212.5,4.40
18213,4.37
18213.5,4.35
18214,4.38
18214.5,4.36
18215,4.37
18215.5,4.38
18216,4.38
18216.5,4.38
18217,4.37
18217.5,4.37
18218,4.36
18218.5,4.38
18219,4.37
18219.5,4.38
18220,4.39
18220.5,4.39
18221,4.40
18221.5,4.44
18222,4.46
18222.5,4.43
18223,4.42
18223.5,4.43
18224,4.37
18224.5,4.34
18225,4.35
18225.5,4.35
18226,4.34
18226.5,4.31
18227,4.31
18227.5,4.32
18228,4.35
18228.5,4.36
18229,4.36
18229.5,4.36
18230,4.38
18230.5,4.35
18231,4.32
18231.5,4.31
18232,4.33
18232.5,4.33
18233,4.31
18233.5,4.30
18234,4.30
18234.5,4.30
18235,4.29
18235.5,4.30
18236,4.31
18236.5,4.30
18237,4.33
18237.5,4.32
18238,4.33
18238.5,4.34
18239,4.36
18239.5,4.36
18240,4.38
18240.5,4.35
18241,4.36
18241.5,4.40
18242,4.41
18242.5,4.40
18243,4.41
18243.5,4.41
18244,4.51
18244.5,4.48
18245,4.45
18245.5,4.42
18246,4.39
18246.5,4.53
18247,4.50
18247.5,4.46
18248,4.41
18248.5,4.38
18249,4.35
18249.5,4.34
18250,4.31
18250.5,4.32
18251,4.33
18251.5,4.31
18252,4.33
18252.5,4.31
18253,4.25
18253.5,4.34
18254,4.32
18254.5,4.35
18255,4.37
18255.5,4.39
18256,4.40
18256.5,4.39
18257,4.37
18257.5,4.35
18258,4.35
18258.5,4.36
18259,4.35
18259.5,4.38
18260,4.39
18260.5,4.38
18261,4.41
18261.5,4.38
18262,4.37
18262.5,4.36
18263,4.38
18263.5,4.36
18264,4.36
18264.5,4.38
18265,4.37
18265.5,4.40
18266,4.40
18266.5,4.41
18267,4.46
18267.5,4.42
18268,4.43
18268.5,4.41
18269,4.44
18269.5,4.42
18270,4.42
18270.5,4.39
18271,4.39
18271.5,4.40
18272,4.41
18272.5,4.41
18273,4.40
18273.5,4.40
18274,4.38
18274.5,4.39
18275,4.39
18275.5,4.41
18276,4.42
18276.5,4.41
18277,4.43
18277.5,4.44
18278,4.46
18278.5,4.45
18279,4.44
18279.5,4.46
18280,4.47
18280.5,4.47
18281,4.43
18281.5,4.41
18282,4.41
18282.5,4.41
18283,4.41
18283.5,4.39
18284,4.36
18284.5,4.36
18285,4.36
18285.5,4.36
18286,4.36
18286.5,4.37
18287,4.36
18287.5,4.39
18288,4.38
18288.5,4.37
18289,4.38
18289.5,4.37
18290,4.39
18290.5,4.38
18291,4.33
18291.5,4.34
18292,4.37
18292.5,4.37
18293,4.33
18293.5,4.33
18294,4.34
18294.5,4.32
18295,4.29
18295.5,4.29
18296,4.32
18296.5,4.30
18297,4.28
18297.5,4.28
18298,4.29
18298.5,4.27
18299,4.28
18299.5,4.27
18300,4.32
18300.5,4.29
18301,4.27
18301.5,4.27
18302,4.27
18302.5,4.28
18303,4.28
18303.5,4.28
18304,4.27
18304.5,4.26
18305,4.26
18305.5,4.26
18306,4.28
18306.5,4.29
18307,4.28
18307.5,4.33
18308,4.33
18308.5,4.34
18309,4.34
18309.5,4.34
18310,4.32
18310.5,4.34
18311,4.31
18311.5,4.33
18312,4.33
18312.5,4.33
18313,4.34
18313.5,4.33
18314,4.35
18314.5,4.32
18315,4.33
18315.5,4.32
18316,4.30
18316.5,4.34
18317,4.31
18317.5,4.32
18318,4.32
18318.5,4.34
18319,4.36
18319.5,4.35
18320,4.32
18320.5,4.32
18321,4.29
18321.5,4.32
18322,4.32
18322.5,4.30
18323,4.29
18323.5,4.29
18324,4.29
18324.5,4.30
18325,4.24
18325.5,4.24
18326,4.25
18326.5,4.23
18327,4.23
18327.5,4.22
18328,4.23
18328.5,4.24
18329,4.21
18329.5,4.19
18330,4.20
18330.5,4.20
18331,4.19
18331.5,4.17
18332,4.18
18332.5,4.20
18333,4.21
18333.5,4.19
18334,4.15
18334.5,4.15
18335,4.17
18335.5,4.17
18336,4.17
18336.5,4.22
18337,4.25
18337.5,4.23
18338,4.25
18338.5,4.22
18339,4.21
18339.5,4.18
18340,4.22
18340.5,4.19
18341,4.19
18341.5,4.24
18342,4.24
18342.5,4.24
18343,4.25
18343.5,4.25
18344,4.24
18344.5,4.25
18345,4.26
18345.5,4.29
18346,4.29
18346.5,4.29
18347,4.26
18347.5,4.29
18348,4.30
18348.5,4.28
18349,4.28
18349.5,4.28
18350,4.29
18350.5,4.32
18351,4.33
18351.5,4.35
18352,4.36
18352.5,4.36
18353,4.36
18353.5,4.36
18354,4.34
18354.5,4.35
18355,4.35
18355.5,4.36
18356,4.35
18356.5,4.34
18357,4.34
18357.5,4.36
18358,4.32
18358.5,4.33
18359,4.33
18359.5,4.36
18360,4.35
18360.5,4.34
18361,4.34
18361.5,4.33
18362,4.35
18362.5,4.34
18363,4.36
18363.5,4.35
18364,4.38
18364.5,4.37
18365,4.37
18365.5,4.36
18366,4.35
18366.5,4.37
18367,4.37
18367.5,4.36
18368,4.36
18368.5,4.38
18369,4.37
18369.5,4.38
18370,4.40
18370.5,4.40
18371,4.41
18371.5,4.39
18372,4.43
18372.5,4.43
18373,4.41
18373.5,4.41
18374,4.42
18374.5,4.43
18375,4.43
18375.5,4.45
18376,4.45
18376.5,4.45
18377,4.46
18377.5,4.45
18378,4.47
18378.5,4.49
18379,4.49
18379.5,4.49
18380,4.49
18380.5,4.47
18381,4.48
18381.5,4.48
18382,4.51
18382.5,4.51
18383,4.52
18383.5,4.53
18384,4.55
18384.5,4.55
18385,4.55
18385.5,4.52
18386,4.53
18386.5,4.54
18387,4.52
18387.5,4.52
18388,4.47
18388.5,4.45
18389,4.44
18389.5,4.41
18390,4.41
18390.5,4.42
18391,4.43
18391.5,4.41
18392,4.40
18392.5,4.35
18393,4.37
18393.5,4.40
18394,4.40
18394.5,4.41
18395,4.41
18395.5,4.41
18396,4.39
18396.5,4.33
18397,4.40
18397.5,4.39
18398,4.38
18398.5,4.37
18399,4.50
18399.5,4.54
18400,4.51
18400.5,4.51
18401,4.46
18401.5,4.55
18402,4.52
18402.5,4.52
18403,4.50
18403.5,4.50
18404,4.49
18404.5,4.47
18405,4.45
18405.5,4.46
18406,4.52
18406.5,4.47
18407,4.42
18407.5,4.41
18408,4.39
18408.5,4.37
18409,4.37
18409.5,4.36
18410,4.35
18410.5,4.35
18411,4.33
18411.5,4.31
18412,4.32
18412.5,4.33
18413,4.32
18413.5,4.35
18414,4.33
18414.5,4.31
18415,4.34
18415.5,4.31
18416,4.31
18416.5,4.31
18417,4.31
18417.5,4.31
18418,4.28
18418.5,4.31
18419,4.32
18419.5,4.30
18420,4.32
18420.5,4.32
18421,4.31
18421.5,4.31
18422,4.29
18422.5,4.27
18423,4.27
18423.5,4.27
18424,4.27
18424.5,4.25
18425,4.27
18425.5,4.31
18426,4.31
18426.5,4.30
18427,4.28
18427.5,4.29
18428,4.30
18428.5,4.31
18429,4.29
18429.5,4.30
18430,4.30
18430.5,4.31
18431,4.34
18431.5,4.33
18432,4.31
18432.5,4.31
18433,4.28
18433.5,4.29
18434,4.29
18434.5,4.31
18435,4.31
18435.5,4.34
18436,4.33
18436.5,4.34
18437,4.34
18437.5,4.39
18438,4.38
18438.5,4.36
18439,4.36
18439.5,4.36
18440,4.36
18440.5,4.38
18441,4.37
18441.5,4.34
18442,4.33
18442.5,4.33
18443,4.35
18443.5,4.34
18444,4.36
18444.5,4.34
18445,4.35
18445.5,4.35
18446,4.36
18446.5,4.36
18447,4.36
18447.5,4.35
18448,4.37
18448.5,4.36
18449,4.37
18449.5,4.40
18450,4.40
18450.5,4.37
18451,4.34
18451.5,4.35
18452,4.34
18452.5,4.35
18453,4.35
18453.5,4.33
18454,4.31
18454.5,4.31
18455,4.32
18455.5,4.31
18456,4.32
18456.5,4.30
18457,4.33
18457.5,4.32
18458,4.31
18458.5,4.33
18459,4.36
18459.5,4.37
18460,4.37
18460.5,4.34
18461,4.35
18461.5,4.37
18462,4.40
18462.5,4.36
18463,4.38
18463.5,4.35
18464,4.35
18464.5,4.35
18465,4.37
18465.5,4.37
18466,4.40
18466.5,4.42
18467,4.40
18467.5,4.39
18468,4.39
18468.5,4.41
18469,4.44
18469.5,4.44
18470,4.39
18470.5,4.41
18471,4.40
18471.5,4.40
18472,4.40
18472.5,4.43
18473,4.43
18473.5,4.42
18474,4.38
18474.5,4.37
18475,4.37
18475.5,4.37
18476,4.36
18476.5,4.37
18477,4.39
18477.5,4.38
18478,4.38
18478.5,4.38
18479,4.38
18479.5,4.40
18480,4.38
18480.5,4.38
18481,4.37
18481.5,4.37
18482,4.39
18482.5,4.39
18483,4.39
18483.5,4.39
18484,4.36
18484.5,4.37
18485,4.34
18485.5,4.36
18486,4.36
18486.5,4.36
18487,4.35
18487.5,4.40
18488,4.38
18488.5,4.39
18489,4.37
18489.5,4.42
18490,4.43
18490.5,4.43
18491,4.40
18491.5,4.40
18492,4.40
18492.5,4.37
18493,4.38
18493.5,4.40
18494,4.41
18494.5,4.40
18495,4.41
18495.5,4.42
18496,4.41
18496.5,4.41
18497,4.40
18497.5,4.40
18498,4.41
18498.5,4.42
18499,4.40
18499.5,4.42
18500,4.43
18500.5,4.42
18501,4.38
18501.5,4.43
18502,4.41
18502.5,4.42
18503,4.44
18503.5,4.46
18504,4.45
18504.5,4.47
18505,4.48
18505.5,4.51
18506,4.51
18506.5,4.51
18507,4.53
18507.5,4.50
18508,4.50
18508.5,4.50
18509,4.52
18509.5,4.51
18510,4.50
18510.5,4.54
18511,4.52
18511.5,4.50
18512,4.50
18512.5,4.54
18513,4.55
18513.5,4.54
18514,4.56
18514.5,4.59
18515,4.59
18515.5,4.58
18516,4.61
18516.5,4.61
18517,4.61
18517.5,4.63
18518,4.61
18518.5,4.61
18519,4.62
18519.5,4.65
18520,4.70
18520.5,4.68
18521,4.68
18521.5,4.68
18522,4.68
18522.5,4.66
18523,4.65
18523.5,4.68
18524,4.65
18524.5,4.64
18525,4.64
18525.5,4.61
18526,4.59
18526.5,4.61
18527,4.60
18527.5,4.57
18528,4.55
18528.5,4.57
18529,4.54
18529.5,4.55
18530,4.55
18530.5,4.54
18531,4.55
18531.5,4.56
18532,4.55
18532.5,4.55
18533,4.55
18533.5,4.55
18534,4.52
18534.5,4.51
18535,4.49
18535.5,4.52
18536,4.55
18536.5,4.55
18537,4.55
18537.5,4.53
18538,4.54
18538.5,4.54
18539,4.59
18539.5,4.56
18540,4.55
18540.5,4.53
18541,4.53
18541.5,4.54
18542,4.57
18542.5,4.56
18543,4.54
18543.5,4.57
18544,4.58
18544.5,4.58
18545,4.57
18545.5,4.58
18546,4.60
18546.5,4.58
18547,4.53
18547.5,4.53
18548,4.55
18548.5,4.59
18549,4.56
18549.5,4.65
18550,4.68
18550.5,4.81
18551,4.73
18551.5,4.65
18552,4.61
18552.5,4.57
18553,4.55
18553.5,4.54
18554,4.52
18554.5,4.52
18555,4.52
18555.5,4.53
18556,4.52
18556.5,4.51
18557,4.49
18557.5,4.49
18558,4.46
18558.5,4.49
18559,4.45
18559.5,4.53
18560,4.55
18560.5,4.56
18561,4.56
18561.5,4.55
18562,4.56
18562.5,4.57
18563,4.54
18563.5,4.54
18564,4.55
18564.5,4.56
18565,4.56
18565.5,4.59
18566,4.58
18566.5,4.55
18567,4.57
18567.5,4.60
18568,4.60
18568.5,4.58
18569,4.57
18569.5,4.57
18570,4.56
18570.5,4.52
18571,4.55
18571.5,4.57
18572,4.54
18572.5,4.57
18573,4.54
18573.5,4.51
18574,4.49
18574.5,4.48
18575,4.46
18575.5,4.47
18576,4.49
18576.5,4.47
18577,4.50
18577.5,4.51
18578,4.52
18578.5,4.49
18579,4.49
18579.5,4.50
18580,4.47
18580.5,4.48
18581,4.52
18581.5,4.51
18582,4.49
18582.5,4.50
18583,4.49
18583.5,4.47
18584,4.45
18584.5,4.46
18585,4.45
18585.5,4.44
18586,4.45
18586.5,4.43
18587,4.44
18587.5,4.44
18588,4.45
18588.5,4.45
18589,4.46
18589.5,4.47
18590,4.46
18590.5,4.46
18591,4.46
18591.5,4.44
18592,4.46
18592.5,4.43
18593,4.44
18593.5,4.44
18594,4.46
18594.5,4.47
18595,4.43
18595.5,4.44
18596,4.46
18596.5,4.46
18597,4.48
18597.5,4.49
18598,4.47
18598.5,4.49
18599,4.49
18599.5,4.50
18600,4.51
18600.5,4.53
18601,4.53
18601.5,4.53
18602,4.51
18602.5,4.54
18603,4.55
18603.5,4.52
18604,4.48
18604.5,4.49
18605,4.51
18605.5,4.53
18606,4.53
18606.5,4.49
18607,4.47
18607.5,4.49
18608,4.48
18608.5,4.52
18609,4.51
18609.5,4.53
18610,4.52
18610.5,4.55
18611,4.53
18611.5,4.55
18612,4.58
18612.5,4.53
18613,4.53
18613.5,4.51
18614,4.48
18614.5,4.51
18615,4.50
18615.5,4.50
18616,4.49
18616.5,4.49
18617,4.48
18617.5,4.49
18618,4.48
18618.5,4.47
18619,4.46
18619.5,4.47
18620,4.49
18620.5,4.49
18621,4.48
18621.5,4.49
18622,4.50
18622.5,4.54
18623,4.51
18623.5,4.50
18624,4.49
18624.5,4.50
18625,4.48
18625.5,4.47
18626,4.48
18626.5,4.49
18627,4.54
18627.5,4.54
18628,4.55
18628.5,4.53
18629,4.54
18629.5,4.54
18630,4.53
18630.5,4.54
18631,4.55
18631.5,4.56
18632,4.59
18632.5,4.59
18633,4.58
18633.5,4.58
18634,4.58
18634.5,4.58
18635,4.56
18635.5,4.57
18636,4.60
18636.5,4.60
18637,4.60
18637.5,4.59
18638,4.58
18638.5,4.58
18639,4.55
18639.5,4.57
18640,4.57
18640.5,4.57
18641,4.60
18641.5,4.59
18642,4.58
18642.5,4.59
18643,4.61
18643.5,4.65
18644,4.62
18644.5,4.64
18645,4.67
18645.5,4.64
18646,4.63
18646.5,4.64
18647,4.66
18647.5,4.64
18648,4.64
18648.5,4.62
18649,4.62
18649.5,4.61
18650,4.62
18650.5,4.62
18651,4.61
18651.5,4.61
18652,4.63
18652.5,4.64
18653,4.63
18653.5,4.62
18654,4.63
18654.5,4.63
18655,4.59
18655.5,4.58
18656,4.56
18656.5,4.60
18657,4.58
18657.5,4.58
18658,4.59
18658.5,4.56
18659,4.57
18659.5,4.57
18660,4.57
18660.5,4.55
18661,4.56
18661.5,4.56
18662,4.55
18662.5,4.57
18663,4.57
18663.5,4.57
18664,4.54
18664.5,4.56
18665,4.53
18665.5,4.54
18666,4.55
18666.5,4.54
18667,4.54
18667.5,4.52
18668,4.52
18668.5,4.52
18669,4.51
18669.5,4.52
18670,4.52
18670.5,4.54
18671,4.53
18671.5,4.53
18672,4.55
18672.5,4.55
18673,4.56
18673.5,4.56
18674,4.55
18674.5,4.53
18675,4.53
18675.5,4.55
18676,4.56
18676.5,4.55
18677,4.56
18677.5,4.58
18678,4.54
18678.5,4.56
18679,4.56
18679.5,4.56
18680,4.57
18680.5,4.54
18681,4.55
18681.5,4.57
18682,4.56
18682.5,4.58
18683,4.59
18683.5,4.63
18684,4.58
18684.5,4.60
18685,4.60
18685.5,4.61
18686,4.61
18686.5,4.60
18687,4.61
18687.5,4.66
18688,4.65
18688.5,4.67
18689,4.66
18689.5,4.66
18690,4.66
18690.5,4.65
18691,4.68
18691.5,4.67
18692,4.66
18692.5,4.62
18693,4.63
18693.5,4.61
18694,4.63
18694.5,4.62
18695,4.64
18695.5,4.65
18696,4.65
18696.5,4.68
18697,4.69
18697.5,4.68
18698,4.65
18698.5,4.66
18699,4.66
18699.5,4.64
18700,4.64
18700.5,4.63
18701,4.60
18701.5,4.59
18702,4.55
18702.5,4.65
18703,4.71
18703.5,4.67
18704,4.68
18704.5,4.64
18705,4.62
18705.5,4.59
18706,4.60
18706.5,4.58
18707,4.57
18707.5,4.67
18708,4.64
18708.5,4.59
18709,4.58
18709.5,4.57
18710,4.55
18710.5,4.55
18711,4.54
18711.5,4.53
18712,4.60
18712.5,4.57
18713,4.53
18713.5,4.48
18714,4.45
18714.5,4.43
18715,4.40
18715.5,4.38
18716,4.36
18716.5,4.35
18717,4.31
18717.5,4.32
18718,4.33
18718.5,4.34
18719,4.36
18719.5,4.36
18720,4.35
18720.5,4.34
18721,4.36
18721.5,4.33
18722,4.34
18722.5,4.35
18723,4.32
18723.5,4.34
18724,4.37
18724.5,4.35
18725,4.35
18725.5,4.38
18726,4.35
18726.5,4.35
18727,4.37
18727.5,4.35
18728,4.36
18728.5,4.37
18729,4.39
18729.5,4.36
18730,4.35
18730.5,4.36
18731,4.34
18731.5,4.39
18732,4.39
18732.5,4.41
18733,4.40
18733.5,4.41
18734,4.40
18734.5,4.41
18735,4.42
18735.5,4.41
18736,4.40
18736.5,4.38
18737,4.41
18737.5,4.37
18738,4.37
18738.5,4.38
18739,4.38
18739.5,4.37
18740,4.37
18740.5,4.38
18741,4.39
18741.5,4.38
18742,4.37
18742.5,4.36
18743,4.42
18743.5,4.40
18744,4.42
18744.5,4.41
18745,4.38
18745.5,4.36
18746,4.35
18746.5,4.32
18747,4.35
18747.5,4.34
18748,4.38
18748.5,4.40
18749,4.44
18749.5,4.43
18750,4.44
18750.5,4.43
18751,4.40
18751.5,4.41
18752,4.41
18752.5,4.41
18753,4.43
18753.5,4.45
18754,4.44
18754.5,4.46
18755,4.48
18755.5,4.49
18756,4.50
18756.5,4.48
18757,4.50
18757.5,4.51
18758,4.50
18758.5,4.46
18759,4.48
18759.5,4.48
18760,4.50
18760.5,4.51
18761,4.54
18761.5,4.54
18762,4.52
18762.5,4.52
18763,4.50
18763.5,4.59
18764,4.62
18764.5,4.64
18765,4.65
18765.5,4.67
18766,4.64
18766.5,4.66
18767,4.65
18767.5,4.63
18768,4.63
18768.5,4.61
18769,4.62
18769.5,4.64
18770,4.60
18770.5,4.58
18771,4.58
18771.5,4.58
18772,4.57
18772.5,4.56
18773,4.57
18773.5,4.54
18774,4.53
18774.5,4.53
18775,4.54
18775.5,4.52
18776,4.52
18776.5,4.52
18777,4.50
18777.5,4.50
18778,4.51
18778.5,4.52
18779,4.52
18779.5,4.52
18780,4.51
18780.5,4.54
18781,4.50
18781.5,4.48
18782,4.45
18782.5,4.44
18783,4.46
18783.5,4.42
18784,4.40
18784.5,4.39
18785,4.41
18785.5,4.44
18786,4.43
18786.5,4.42
18787,4.42
18787.5,4.38
18788,4.37
18788.5,4.35
18789,4.38
18789.5,4.36
18790,4.36
18790.5,4.36
18791,4.35
18791.5,4.34
18792,4.35
18792.5,4.34
18793,4.36
18793.5,4.36
18794,4.38
18794.5,4.42
18795,4.39
18795.5,4.42
18796,4.43
18796.5,4.41
18797,4.43
18797.5,4.42
18798,4.42
18798.5,4.42
18799,4.46
18799.5,4.46
18800,4.48
18800.5,4.49
18801,4.50
18801.5,4.51
18802,4.51
18802.5,4.53
18803,4.52
18803.5,4.54
18804,4.53
18804.5,4.51
18805,4.50
18805.5,4.53
18806,4.52
18806.5,4.55
18807,4.55
18807.5,4.57
18808,4.56
18808.5,4.58
18809,4.58
18809.5,4.58
18810,4.61
18810.5,4.63
18811,4.63
18811.5,4.65
18812,4.64
18812.5,4.64
18813,4.61
18813.5,4.59
18814,4.60
18814.5,4.59
18815,4.57
18815.5,4.59
18816,4.62
18816.5,4.59
18817,4.60
18817.5,4.62
18818,4.61
18818.5,4.64
18819,4.60
18819.5,4.60
18820,4.58
18820.5,4.56
18821,4.57
18821.5,4.56
18822,4.53
18822.5,4.53
18823,4.53
18823.5,4.55
18824,4.54
18824.5,4.56
18825,4.54
18825.5,4.55
18826,4.56
18826.5,4.56
18827,4.54
18827.5,4.52
18828,4.50
18828.5,4.49
18829,4.50
18829.5,4.49
18830,4.50
18830.5,4.47
18831,4.50
18831.5,4.48
18832,4.44
18832.5,4.46
18833,4.47
18833.5,4.49
18834,4.48
18834.5,4.48
18835,4.48
18835.5,4.48
18836,4.49
18836.5,4.46
18837,4.48
18837.5,4.45
18838,4.46
18838.5,4.45
18839,4.47
18839.5,4.47
18840,4.48
18840.5,4.49
18841,4.49
18841.5,4.48
18842,4.52
18842.5,4.49
18843,4.52
18843.5,4.52
18844,4.53
18844.5,4.54
18845,4.55
18845.5,4.55
18846,4.57
18846.5,4.55
18847,4.55
18847.5,4.56
18848,4.57
18848.5,4.57
18849,4.56
18849.5,4.53
18850,4.55
18850.5,4.58
18851,4.66
18851.5,4.67
18852,4.66
18852.5,4.64
18853,4.64
18853.5,4.62
18854,4.62
18854.5,4.62
18855,4.74
18855.5,4.66
18856,4.62
18856.5,4.56
18857,4.53
18857.5,4.52
18858,4.54
18858.5,4.54
18859,4.52
18859.5,4.49
18860,4.47
18860.5,4.44
18861,4.54
18861.5,4.56
18862,4.57
18862.5,4.58
18863,4.58
18863.5,4.55
18864,4.55
18864.5,4.59
18865,4.61
18865.5,4.62
18866,4.60
18866.5,4.58
18867,4.57
18867.5,4.57
18868,4.56
18868.5,4.55
18869,4.56
18869.5,4.57
18870,4.60
18870.5,4.59
18871,4.58
18871.5,4.59
18872,4.58
18872.5,4.58
18873,4.57
18873.5,4.56
18874,4.58
18874.5,4.59
18875,4.60
18875.5,4.60
18876,4.60
18876.5,4.60
18877,4.57
18877.5,4.52
18878,4.53
18878.5,4.52
18879,4.51
18879.5,4.52
18880,4.51
18880.5,4.53
18881,4.54
18881.5,4.55
18882,4.57
18882.5,4.58
18883,4.61
18883.5,4.61
18884,4.60
18884.5,4.62
18885,4.62
18885.5,4.63
18886,4.61
18886.5,4.61
18887,4.57
18887.5,4.57
18888,4.58
18888.5,4.59
18889,4.54
18889.5,4.55
18890,4.54
18890.5,4.55
18891,4.56
18891.5,4.55
18892,4.56
18892.5,4.53
18893,4.52
18893.5,4.52
18894,4.51
18894.5,4.49
18895,4.49
18895.5,4.45
18896,4.47
18896.5,4.47
18897,4.47
18897.5,4.47
18898,4.45
18898.5,4.45
18899,4.42
18899.5,4.43
18900,4.46
18900.5,4.48
18901,4.48
18901.5,4.48
18902,4.49
18902.5,4.51
18903,4.50
18903.5,4.47
18904,4.51
18904.5,4.52
18905,4.54
18905.5,4.54
18906,4.52
18906.5,4.54
18907,4.54
18907.5,4.51
18908,4.52
18908.5,4.52
18909,4.52
18909.5,4.52
18910,4.56
18910.5,4.57
18911,4.56
18911.5,4.57
18912,4.57
18912.5,4.56
18913,4.55
18913.5,4.57
18914,4.56
18914.5,4.57
18915,4.61
18915.5,4.58
